"Data Source","World Development Indicators",

"Last Updated Date","2020-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Monaco","MCO","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15976.0220985038","15355.5092084883","15637.8704861059","14807.7845286565","14384.0250998287","14201.0779666005","14838.4472787812","15855.6364277859","17013.6747693879","18192.0793539228","19775.7184334875","21289.1080947453","21984.8336979773","24122.4265514562","23993.8783609804","26517.1728572159","27372.075994574","27864.3368148856","29676.3802732419","30862.8781698154","28965.8908896785","31691.8590509556","34081.8533196357","34909.6059250201","38047.9168654412",
"Madagascar","MDG","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3784.5769373207","3716.49046410425","3682.48732439426","3565.82225931502","3510.59747985161","3478.17590890887","3494.30197819995","3516.90596103354","3567.97930836703","3607.08665355273","3689.24904520281","3123.86862910557","3315.28266696731","3334.11758984878","3344.30827362984","3395.69703251044","3461.23988482468","3565.67727952854","3315.62947722317","3226.73712453584","3108.55223378218","3064.57694723837","3057.54298664361","3087.19961869248","3118.57786025947","3144.25180592955","3168.69615723645","3213.57808835631","3262.5936616266",
"Maldives","MDV","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39251.1218846533","40402.5987256754","41763.6873928557","42725.615057134","43024.5757251811","42181.0774619078","38059.2468573426","38213.2668727915","40618.3403524978","40297.461122534","32866.2814280211","39160.9756899839","39923.9576195964","41363.1892291075","36273.4028297165","36526.1182769133","36882.9226424331","35056.2541811429","34859.6658606428","34735.2580193847","34120.8663281877","34944.9209563223","35159.036188109","35760.5130145627","36051.5286807966",
"Middle East & North Africa","MEA","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44440.4707261048","45783.1882345229","45667.9389953822","45071.0396711964","44789.233997142","45330.3485950798","45347.0273805917","46269.4982949389","45402.0308967915","46649.0223886262","45965.2533776509","45482.044640431","46136.1473599486","47306.5684754677","48034.0440272844","48942.61337991","49567.3722023185","50662.475392272","49506.6024100875","50563.0381496755","51486.4011552293","52178.5962484055","51975.2147669657","52750.937093215","53261.2643593186","54726.8828545485","55138.9840034586","55567.2704661797","55535.1537143891",
"Mexico","MEX","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43894.3695698021","43809.4040708368","43077.6379489605","44694.6442864372","42205.765163148","43176.7023146113","43453.1849828729","44603.2867022844","44901.1838449279","46295.5557449319","45553.7221552255","45143.2958922895","44818.0638455664","45457.5823124141","44737.7568990401","45256.973581802","45276.286655583","45140.141385499","42564.8598954773","43959.5761226272","44577.3222323977","44699.3672498107","44648.6011973576","45497.8054146239","45849.2582036084","46251.9205206952","46389.3135709621","46369.7584597838","45649.1123518712",
"Marshall Islands","MHL","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10960.7795153737","10808.5855473656","10881.6469144611","10913.5549929361","11126.9141154898","11481.4257455438","11813.1916377084","11864.4353438433","12103.4245319409","12547.6515253318","12837.3583284752","13245.401104587","13823.7285051766","14575.7323090402","15344.7995614471","16320.2151768287","17426.3513473136","18169.7408451594","18507.2594923554","19686.9421726245","20631.4402415791","21486.4426381399","22403.091754829","23248.4969404255","24036.4871986626","24986.7490880042","26008.8199448221","26984.3810883787","27852.1211212546",
"North Macedonia","MKD","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40199.2696143502","37660.4062024029","35020.3972519781","34508.126853597","34130.7994647764","34368.7192899085","34789.1747104889","35009.5078104074","35250.9366702718","36242.6558399251","33832.3375262798","34648.6818949469","37504.8421813491","39198.620564612","40741.4983041113","41688.1908392737","42949.3445273223","43697.0475472507","41973.2751862803","42868.8873095665","43349.1038609755","43021.0881801345","42418.3337556801","43160.5754227481","43815.7234986897","44046.9348825712","43517.8777354765","43650.5790532171","43573.2506657545",
"Mali","MLI","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4323.21828826337","4084.50585445475","4107.34648717096","4147.86784253435","4070.06625846919","4249.35443883308","4337.75652221349","4569.76259553183","4728.91378929781","4618.86793257225","5221.9701104326","5268.96273068752","5626.02002149558","5580.20658458247","5816.0732505525","5960.9562898338","6037.42593567954","6018.9481820222","6044.17682651805","6084.32588353252","6028.97158697731","5822.08960607988","5801.8560853965","5980.20086603216","6272.14244509704","6420.89939186674","6543.90420605284","6616.6541621522","6722.76970863136",
"Malta","MLT","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50987.7851589938","53239.9270410861","55048.1319073583","57744.6919912418","60860.660286388","62474.512218967","65086.6642252558","67569.3643871254","69839.2621491328","73245.8851192338","72772.1782932229","74339.4874642532","76230.0009796528","77762.2474802359","79104.4987047726","79310.0408574753","80181.1511085646","81291.0582674501","78866.4035469217","79845.3722025062","78654.983925143","77936.6502665206","78174.276541298","81536.1374948611","87597.5127708034","88922.0839502498","90616.9652766589","92009.36159935","92715.0991201574",
"Myanmar","MMR","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1328.54080311819","1432.80809322459","1493.69603239393","1578.31201801544","1657.89012828964","1732.40827936481","1795.66753044817","1865.6375790539","2037.89782893119","2287.79143520878","2521.41768470409","2800.05712726325","3165.77261909531","3573.75741451493","4038.58920735892","4551.27666281845","5080.05410014703","5579.59460368535","6149.37313135408","6710.55698671911","7016.41485206801","7461.01806622052","8017.1912417055","8577.11684434847","9091.08060556245","9773.69787405475","10584.0016024367","11205.7075632628","11435.9617792964",
"Middle East & North Africa (excluding high income)","MNA","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28638.8093050996","29167.249627857","29244.2344293366","28708.090248775","28913.0129122612","29542.5607736162","29546.242731645","30677.9373079028","30846.7157241805","31527.7873465184","31431.2398124044","31656.4078448133","31387.9565016814","32136.3860309989","32697.076329907","33516.6457207556","34648.7358785819","35643.855317081","35818.6097213043","37045.7764864991","36752.7366747328","37127.9591755019","36852.7534481846","37464.4463174159","37725.0336208738","39676.2233383508","40569.8661588454","41121.0480497154","41653.4062715421",
"Montenegro","MNE","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47243.9399465113","49618.3755582205","45163.8010229412","46569.0888821165","46905.7526125563","47703.6816155199","48659.1397635652","50532.4287365803","52317.567347085","52087.5674413625","51769.5008829939","53605.9060356408","51631.6274614037","53183.1655639381","54781.146854465","51982.6015954779","53338.1620062788","50887.2473188055","51266.3808995252","52316.3308034444","53634.0335429211","54624.6608822832","56363.1303463739",
"Mongolia","MNG","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13903.5640713581","12231.7431293813","11557.3351834681","11568.5355796534","12103.5786578946","12071.6988761394","12273.0296530511","12413.1173037921","12509.0529234722","12317.6325130711","12366.5758748706","12632.2615405951","13265.5469787155","14372.7010180958","15069.9122358976","16004.6984690752","17302.6821153605","18147.3254865262","17620.0241509913","18583.8422439077","20706.5813002244","22942.2836211923","25137.0190932911","26722.7206020741","26991.7457557619","28188.9897827761","28782.9821534443","30541.4073576836","31714.3236221378",
"Northern Mariana Islands","MNP","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1080.62041831748","972.749258537698","1028.60133201543","1048.61705287975","1030.33831784981","1115.12345266233","1209.93081072747","1288.07095697152","1396.24696382039","1371.12222784645","1495.97037174903","1591.83753408618","1656.80853414799","1747.14674992622","1820.50399256514","1958.39490097136","2067.8377601711","2174.99446780262","2272.30870359093","2374.19852848274","2501.66151432051","2633.00420272689","2763.34758563499","2908.36738641542","3040.37751789613","3060.10899280439","3074.27700422783","3077.60901313902","3045.87109882504",
"Mauritania","MRT","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18043.3126941714","17920.1168789895","18531.0143014665","17473.8027232226","18736.1739780751","19328.0607178955","18012.9489397421","18016.3471715476","18207.4799832456","16976.5779693929","16494.0737355395","16368.2124304645","17106.7180608603","17489.7552610737","18531.1777109856","21396.4923070122","20448.6269996565","19881.7659498532","19491.4759465235","19527.937036181","19856.7146218387","20241.5651080918","20401.6179656578","20562.9596561704","20918.450949094","20492.2654216534","20512.5870231893","20265.6380282936","20831.5304232735",
"Mauritius","MUS","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21223.1692704141","22241.3406673781","23076.9999440221","23641.403690562","24356.0190617747","25495.6889831394","26546.0537114883","27737.0177110076","28002.4927950887","29912.7976329683","30530.1454694452","30491.1325589156","32166.373283487","33425.4950820924","33843.4548321098","35126.6983316199","37027.3980593398","38025.9580520197","38940.6385888479","39955.5449136505","41696.0301613716","42615.2710918808","42875.8954596658","44000.8370126261","44939.8008387387","46581.5675700762","47757.4800795956","49453.0074905675","51055.509981389",
"Malawi","MWI","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1768.15988505868","1625.72472828124","1781.77717965479","1591.89498858179","1843.77413331964","1952.45906109493","1986.93284183242","2016.95501113451","2028.97734847231","2010.70813159911","1872.25332501115","1865.3393575886","1928.28644282067","1984.21571960169","1997.14306830329","2032.57062257984","2164.03446479667","2262.78144044557","2386.46228185822","2474.63201473547","2515.14020645375","2479.64478554637","2521.94173732085","2581.49961687132","2570.78607176434","2551.45371081557","2570.56985872025","2569.7416790233","2589.87583553803",
"Malaysia","MYS","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29055.7505323524","30751.9694748707","33007.4819307421","34876.9692257476","37064.8361069059","39327.3263491505","40898.7876660779","36810.5606860328","37970.2043565682","39952.2859982838","39299.2750512033","40313.6818341983","41558.4245915274","43150.1643614199","44188.1328287433","45489.3166336612","47179.3079376034","48704.9420001683","46736.2593917714","48822.2830267919","49071.2974408003","49762.0505556864","49878.1237712805","51483.2252169451","53003.9351601839","54661.88813048","56777.2853866341","58401.3932042852","59779.7189787585",
"North America","NAC","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82384.5925339518","84520.2762333414","85480.0768282889","86640.8846311919","87298.3672007376","89081.6517743016","90993.421231395","93241.5197384344","95911.2058865087","98287.111223465","99283.3729625958","101399.482197054","103932.396741784","106554.108070219","108603.938302685","109934.483484677","111322.619729662","111181.494964763","112152.042217891","115465.842746301","116403.886010012","116702.55659521","117845.841980604","118795.848195476","120179.284656536","120109.890584114","120862.45634869","123058.700318167","125138.937100711",
"Namibia","NAM","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24449.5662431836","25451.1388860551","24338.9474773284","24058.7855673654","25166.1521106312","26257.4913185678","27662.4185238222","27176.1829778749","26783.7511928036","26402.2493635648","26099.6092408957","26772.4650887571","27291.0603337225","29925.5911179607","29791.4275607187","30796.9821894426","31395.7993899119","31275.2593455484","30700.7394252446","31692.3941295844","31354.5864796245","31091.7388327719","31509.6001013192","32565.0762308691","34642.4833650513","35211.2248597715","34041.2971674154","33295.135252565","32180.8266227243",
"New Caledonia","NCL","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2695.55490881017","2656.83561068321","2576.94856860799","2528.41361019466","2492.86509378675","2419.71623580273","2371.97241421707","2517.44017646645","2427.70806165118","2316.40679290753","2403.08928676805","2443.59089088403","2429.75238313719","2363.16104119189","2454.01399265726","2494.61305752433","2470.82106812335","2560.9024700274","2508.22570292251","2613.46209301355","2573.6462816353","2817.83913547354","2952.87426698522","3134.69003371907","3146.06038907294","3201.1878412884","3233.14519087035","3326.19707243546","3389.79347286589",
"Nigeria","NGA","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9836.7762386385","10053.2418914552","9600.33840443855","9179.25850880394","8931.92946338433","9087.97224211431","9123.87114685767","9122.51071474672","8937.29217219234","9144.66016788591","9455.45829708154","10671.1338168445","11175.0632809617","11906.6462690356","12342.6269955223","12752.6551879442","13237.5431772817","13765.6453136977","14520.1515718912","15288.8939312727","15686.8079649609","16604.8226152678","18005.3338082182","18990.4199681797","19133.9214072252","19126.1662166164","19028.4509972284","18842.059449389","18755.8331207852",
"Nicaragua","NIC","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11029.5083611014","10815.2973580849","10536.4182465829","10622.9728822595","10967.902333634","11211.3475080131","11201.3169354886","11169.1724335253","11523.2227558871","11519.7679047269","11508.2289677789","11278.8003672681","11254.4738709933","11396.2535186074","11451.6486617","11606.9720718228","11777.3604662831","11990.8364119225","11508.9310530895","11648.2443677266","11871.950421584","12151.3088195304","12437.4095879911","12615.9684574012","12979.428315866","13189.1371236207","13449.676216044","12979.4985361032","12460.3187591835",
"Netherlands","NLD","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86194.4831065292","84954.737007385","85825.6801078844","87723.5973382937","89609.002273029","90814.0140753135","91430.8154110978","92847.3998349811","94882.2038381157","95603.3771124059","95488.023068106","94575.7812887165","95304.3335787438","97607.4127594097","102733.097748854","104747.248099932","105552.304626651","105322.619720448","101215.816176373","103536.848886627","104897.108561677","103436.775563433","104583.427347811","106514.266671009","107155.33456067","108289.401875273","109360.451478454","109618.661493359","110301.234370513",
"Norway","NOR","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89697.6670962919","93073.4225656171","95680.9625844037","98692.393997938","101737.76649357","102961.180308275","105146.099344064","104767.88960949","106105.502893713","108622.461665359","110669.78076576","111581.702920253","114230.856699571","118090.364917309","120899.13402946","120821.865409311","120471.232056342","117605.889908689","116257.607824254","117182.07564297","117120.339866137","118150.955012715","118555.904056047","119852.254635584","121490.450092122","122942.607492747","125431.501407546","124896.657067598","124940.829506236",
"Nepal","NPL","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3001.60788426855","3032.61916734856","3052.89275432065","3201.06919817556","3212.21485058314","3303.37451729369","3391.95002803052","3419.17825199558","3495.46994773457","3641.07962795244","3745.04070583779","3683.07765336355","3761.51504408715","3870.49274167992","3939.09500459531","3988.20484067269","4047.04779834269","4224.6259250337","4354.86476755497","4507.01063448107","4629.87981536093","4821.92707537902","4985.87007702517","5231.65640245975","5332.54976841133","5218.25419511854","5477.66632048798","5661.11571953397","5871.4634657322",
"Nauru","NRU","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59758.8128210946","60200.6526214883","62763.8290866191","63262.3026952872","63361.4964822268","63730.5827991588","64744.46087663","65663.1048916033","68164.1399845766","68788.3767041319","69306.9857508448","70227.855858791","71678.1942058306","72042.1516870406","72329.648908391","72711.9807041948","73623.2285832802","72567.2773878012","73461.2601138692","74241.9548746588","75007.7605730595","76760.2630071242","77199.478921116","77273.6242204754","78194.9896658636","77892.4979856487","77411.3648458711","79230.94633636","79508.1391542908",
"OECD members","OED","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67518.1504691679","68754.7529136879","69695.5109696904","71020.2282801836","72073.9854644956","73528.394908602","74986.6464633985","76446.1879661411","78091.0083122125","80287.9545545412","80728.5565823371","81820.3053588249","82914.9228455044","84911.7453071811","85952.7880416547","87309.8976998549","88435.6150065213","88014.2003673722","86383.0007921302","88603.0566734992","89597.0241964334","89823.3857571747","90529.1764208169","91277.7079081183","92211.0433323153","92446.7174361893","93374.6439703926","94199.7349340415","95253.8673981301",
"Oman","OMN","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89962.253639945","90146.9334674541","88734.7423445609","86004.8645121944","85529.0660262306","88132.3751560399","94431.4003274301","98080.635685217","98279.4460380064","103173.959163695","105739.363887591","101229.020749927","94406.4401699842","91473.7441749639","89091.8986139594","87781.2573823207","85305.4460376687","85389.1601931438","83988.7381384391","79705.3837219636","70448.4503701028","68642.5924553632","64030.4887857693","59303.2226483704","56910.2521559102","56304.5869757648","53782.3443799332","52623.6352738612","51049.7626308559",
"Other small states","OSS","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41394.1073982854","42219.9325599853","43122.2578468472","43949.3861806083","46371.440392009","47202.1140978664","49450.9115916201","51640.4817504814","52787.1563795391","51970.8141579097","54262.8461235854","56120.5663605028","56247.4756569976","56239.8463220682","56307.7599035886","56130.0970607804","56121.1130949208","55791.6153437743","55429.4450607753","54947.9782735823",
"Pakistan","PAK","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10410.7406847122","10933.8661052843","10947.757615307","10969.6572873155","11438.0330442671","11497.4148303213","11109.1178997407","11033.7270942027","11007.2737072444","11019.3732230698","11109.1538563499","11066.4180529079","11254.7195556614","11631.4001284784","12110.9684387452","12549.5328643003","12749.3055886894","12595.2305670533","12479.4462264176","12244.5596257742","12259.5625554431","12382.058995666","12664.3079673933","12799.4552032022","13058.3622166028","13529.3679112603","14013.8378809732","14556.4815163562","14377.6328308144",
"Panama","PAN","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31336.6464304982","32429.2083344783","32755.7858464121","32599.3684647077","31746.3519477573","32166.3689216","33361.2060628386","34861.5873342226","35311.7977251333","35207.6676199591","34423.529833947","34225.4002802068","34676.0112350681","36148.2881096662","37696.2658637054","40547.3268671362","44010.6837510528","46193.130496691","46634.3946231657","49248.932671789","53967.6379851713","56372.0927333353","58158.1405294173","60498.2815121568","62610.4493272233","64106.3571559018","67184.5767061427","66481.5468935418","67140.8614511462",
"Peru","PER","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15569.572230708","14788.8932782187","14891.7065140095","16004.126890808","16264.5124115078","15851.7953796896","16011.7888001086","15368.4275480528","14991.2541725024","15419.1597597316","14511.7452446587","14636.0482183806","14689.4712922851","14833.058899337","16005.2980209199","16198.3743029856","16834.0790668921","18085.4727654119","17924.6881383817","18910.6101254136","19952.6168681052","20834.7407876144","21910.8459060406","22242.1259379887","22939.7534254738","23438.7659741455","22871.1850706868","23069.3639520242","22899.2176043143",
"Philippines","PHL","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11502.6470223561","11186.0178526932","11103.0698091138","11289.4179559392","11495.5293919452","11868.3736906428","12165.4596142029","11746.7237794061","11814.4119357833","12026.810074953","12103.1011263754","12271.2436448107","12679.8417339925","13171.1098901694","13487.2930552757","13857.2276527306","14303.3765418551","14587.5236935218","14335.3340874007","14955.400306431","15015.8225504944","15804.9498359363","16581.7674976798","17101.6104694356","17877.0081512978","18716.5626780114","20379.2350139804","21201.674999467","21963.1338412535",
"Palau","PLW","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6374.26092601211","7126.2604857332","8308.04027650703","8586.15099049516","8023.82361900603","8448.26056819249","7844.08099722163","7297.22141636192","7231.00776072901","6836.03403722986","6858.4203443275","6897.86040615266","7112.29110302148","7385.50292526513","7954.10474914776","8499.24105073055","9311.42918667602","9463.20374338809","10350.2978875045","11698.2257850743","11588.7419590517","11846.9131500038","12007.2550519971","13411.857167079","14403.514564844","14642.617017562","14771.4497224679","14270.8172092596","14774.5141538155",
"Poland","POL","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25719.7614399043","26609.440281547","27886.6598894226","29828.2743178979","31869.6026285821","33538.2107299267","35422.7715154169","36558.3618173822","39430.7186399488","42828.8005052977","43810.2338350335","46066.9092503846","47613.6765828278","49975.7478593716","50120.6613075694","51406.3584117995","52433.6338390689","52484.6440439828","53761.1863631458","55966.1765530081","58556.6877588596","59384.3517927211","60237.2148817905","60924.6481600365","62492.3448536024","63274.9283416929","65272.7194570681","68213.0441265144","71276.3299951236",
"Pre-demographic dividend","PRE","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6465.99564868758","6428.50448382623","6211.27972067786","6033.00665153669","6045.86558008748","6220.75987650427","6385.96459082603","6650.7678135306","6763.25407128341","6764.51144979352","6904.39729251561","7121.67959838932","6970.48571699833","7551.76475882854","7822.51704610355","8131.88255703296","8429.04658914354","8743.53832967304","8973.72083676259","9317.51799497946","9503.70811010779","9885.67301366369","10241.9909893363","10471.1330997272","10502.6802928886","10572.1255846443","10492.5104617593","10397.6631954811","10384.7843267142",
"Puerto Rico","PRI","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78563.6146375175","82075.5303022849","82009.282936945","82817.938822353","85571.9175189759","84237.5613066164","85606.4461380771","89040.5964064966","91445.957937635","94574.4283432274","100798.061495508","101238.114030083","100614.501117511","107558.955042036","105514.137092991","103094.854768184","103555.779619477","104622.257523084","108432.710955907","110961.382770744","112580.305638139","113716.213390155","115862.399679854","117428.242853564","117408.105213713","117624.462933961","115666.183958908","113004.013717026","114342.207320591",
"Korea, Dem. People’s Rep.","PRK","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52341.2210943125","54471.1722151907","53896.600378639","54726.1214055595","57196.6161152274","58592.3802562273","59528.2731203519","59358.2420442771","60956.1918094331","61958.43989231","61928.6882342953","61842.6925658627","62054.6518675225","63486.7838781455","64224.3414662422","65010.0727338539","66609.2367897491","66599.0462589013","66516.6988008664","68722.3259472892","69779.7581793372","69757.4207104931","70853.9814702172","70259.1035611368","70663.3212012795","71143.8163219314","71247.153400112","71396.4984985418","72820.5478283965",
"Paraguay","PRY","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23156.4215800437","22938.5013804871","23399.2864207632","23904.6628258038","24807.5515022926","24489.4303437659","24801.3748810285","24114.9042625232","23130.1600961107","21941.2917347509","21157.045547962","20579.4568963613","20620.6490893219","19837.3268447159","19691.7200946431","20910.5733089364","21077.3997029602","21875.7973476108","21211.3214606307","23553.010051726","23982.9754679501","22206.6591780986","23978.1247586482","25409.8532521127","25540.9639791485","26053.994737623","26617.9045147768","26487.1429963532","26098.8646882608",
"West Bank and Gaza","PSE","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21300.8654873938","21825.2216529378","21070.075106193","23184.3705451952","25919.5392912616","27321.6116439373","23976.4610645579","26359.1874513011","24672.8897288782","23787.682755053","25804.4696412859","26240.6551330134","24057.2826349645","23793.7559539148","26213.8848128123","26570.605700801","27764.9106120755","27827.3632424231","28921.2096299592","28771.3363841203","27794.7677012334","27513.6053730939","28405.3954930509","28985.7847399584","28892.6022670396","",
"Pacific island small states","PSS","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16731.8595292704","17299.9229093623","17359.7783421238","17802.3174046625","18032.1054845755","18365.9976339769","17767.8352887735","17799.267468322","18633.5499094549","18119.0096921974","17979.4404182946","18042.9952077268","18009.65923798","18425.6564153805","18356.409034025","18292.7302457966","17919.6836092638","17735.8958665967","17055.5578770876","17136.2234620843","17389.9247961478","17518.6580315201","18028.9185270886","18723.4030539368","19347.6784668213","19694.3854172884","20226.3313961501","20453.0997463998","20378.0262506581",
